web-scraper-order,web-scraper-start-url,Adresse,Prix,Type chaussure,Image-src
"1739289226-1","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets New Balance","https://images.coinafrique.com/thumb_2328444_uploaded_image1_1592843237.jpg"
"1739289226-2","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures Reebok","https://images.coinafrique.com/thumb_2328440_uploaded_image1_1592843179.jpg"
"1739289226-3","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Dior","https://images.coinafrique.com/thumb_2328429_uploaded_image1_1592843060.jpg"
"1739289226-4","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Nike","https://images.coinafrique.com/thumb_2328424_uploaded_image1_1592843024.jpg"
"1739289226-5","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Timberland","https://images.coinafrique.com/thumb_2328419_uploaded_image1_1592842965.jpg"
"1739289226-6","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Baskets Nike Presto","https://images.coinafrique.com/thumb_2328412_uploaded_image1_1592842907.jpg"
"1739289226-7","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Baskets Puma","https://images.coinafrique.com/thumb_2328409_uploaded_image1_1592842856.jpg"
"1739289226-8","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Wallabies","https://images.coinafrique.com/thumb_2328407_uploaded_image1_1592842804.jpg"
"1739289226-9","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2328396_uploaded_image1_1592842689.jpg"
"1739289226-10","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan 34","https://images.coinafrique.com/thumb_2328382_uploaded_image1_1592842507.jpg"
"1739289226-11","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Jordan one","https://images.coinafrique.com/thumb_2328376_uploaded_image1_1592842428.jpg"
"1739289226-12","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Air Max","https://images.coinafrique.com/thumb_2328362_uploaded_image1_1592842350.jpg"
"1739289226-13","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","45 000CFA","Baskets Dior","https://images.coinafrique.com/thumb_2328358_uploaded_image1_1592842305.jpg"
"1739289226-14","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","23 500CFA","Wallabies","https://images.coinafrique.com/thumb_2328342_uploaded_image1_1592842189.jpg"
"1739289226-15","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","22 500CFA","Baskets Nike TN","https://images.coinafrique.com/thumb_2328336_uploaded_image1_1592842151.jpg"
"1739289226-16","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Mermoz-Sacré Coeur, Dakar, Sénégal","25 000CFA","Timberland","https://images.coinafrique.com/thumb_2327635_uploaded_image1_1592834652.jpg"
"1739289226-17","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Mermoz-Sacré Coeur, Dakar, Sénégal","25 000CFA","Chaussures Timberland","https://images.coinafrique.com/thumb_2327625_uploaded_image1_1592834561.jpg"
"1739289226-18","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2327586_uploaded_image1_1592834150.jpg"
"1739289226-19","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2327362_uploaded_image1_1592831870.jpg"
"1739289226-20","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike AF Dior","https://images.coinafrique.com/thumb_2327356_uploaded_image1_1592831838.jpg"
"1739289226-21","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","30 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2327351_uploaded_image1_1592831790.jpg"
"1739289226-22","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","23 500CFA","Baskets Nike AF","https://images.coinafrique.com/thumb_2327346_uploaded_image1_1592831748.jpg"
"1739289226-23","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Adidas","https://images.coinafrique.com/thumb_2327334_uploaded_image1_1592831699.jpg"
"1739289226-24","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","22 500CFA","Baskets MC Queen","https://images.coinafrique.com/thumb_2327327_uploaded_image1_1592831653.jpg"
"1739289226-25","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Mocassins","https://images.coinafrique.com/thumb_2327268_uploaded_image1_1592831256.jpg"
"1739289226-26","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Boots homme","https://images.coinafrique.com/thumb_2327262_uploaded_image1_1592831223.jpg"
"1739289226-27","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Mocassins homme","https://images.coinafrique.com/thumb_2327256_uploaded_image1_1592831177.jpg"
"1739289226-28","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike 720 8","https://images.coinafrique.com/thumb_2326705_uploaded_image1_1592826899.jpg"
"1739289226-29","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2326696_uploaded_image1_1592826861.jpg"
"1739289226-30","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike Air 200","https://images.coinafrique.com/thumb_2326658_uploaded_image1_1592826650.jpg"
"1739289226-31","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike Zoom","https://images.coinafrique.com/thumb_2326653_uploaded_image1_1592826588.jpg"
"1739289226-32","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike Air Max","https://images.coinafrique.com/thumb_2326647_uploaded_image2_1592826555.jpeg"
"1739289226-33","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Alexander MC Queen","https://images.coinafrique.com/thumb_2326642_uploaded_image1_1592826519.jpg"
"1739289226-34","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Adidas","https://images.coinafrique.com/thumb_2326633_uploaded_image1_1592826483.jpg"
"1739289226-35","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike 270","https://images.coinafrique.com/thumb_2326616_uploaded_image1_1592826415.jpg"
"1739289226-36","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Nike Vapor Max","https://images.coinafrique.com/thumb_2326606_uploaded_image1_1592826368.jpg"
"1739289226-37","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike 720","https://images.coinafrique.com/thumb_2326597_uploaded_image1_1592826298.jpg"
"1739289226-38","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","23 000CFA","Baskets Nike AF 1","https://images.coinafrique.com/thumb_2326339_uploaded_image1_1592823894.jpg"
"1739289226-39","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike 270","https://images.coinafrique.com/thumb_2326333_uploaded_image1_1592823837.jpg"
"1739289226-40","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike 270","https://images.coinafrique.com/thumb_2326331_uploaded_image1_1592823797.jpg"
"1739289226-41","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan One","https://images.coinafrique.com/thumb_2326325_uploaded_image1_1592823758.jpg"
"1739289226-42","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2326315_uploaded_image1_1592823667.jpg"
"1739289226-43","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures Stan Smith","https://images.coinafrique.com/thumb_2326310_uploaded_image1_1592823595.jpg"
"1739289226-44","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2326306_uploaded_image1_1592823542.jpg"
"1739289226-45","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","22 500CFA","Baskets Nike","https://images.coinafrique.com/thumb_2326154_uploaded_image1_1592822215.jpg"
"1739289226-46","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Nike Vapor Max","https://images.coinafrique.com/thumb_2326143_uploaded_image1_1592822057.jpg"
"1739289226-47","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Balenciaga","https://images.coinafrique.com/thumb_2326135_uploaded_image1_1592822015.jpg"
"1739289226-48","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures All Star","https://images.coinafrique.com/thumb_2326127_uploaded_image1_1592821954.jpg"
"1739289226-49","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","20 000CFA","Baskets Nike 270","https://images.coinafrique.com/thumb_2326124_uploaded_image1_1592821903.jpg"
"1739289226-50","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures Stan Smith","https://images.coinafrique.com/thumb_2325912_uploaded_image1_1592819986.jpg"
"1739289226-51","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2325903_uploaded_image1_1592819952.jpg"
"1739289226-52","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures All stars","https://images.coinafrique.com/thumb_2325900_uploaded_image1_1592819914.jpg"
"1739289226-53","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Boots","https://images.coinafrique.com/thumb_2325896_uploaded_image1_1592819883.jpg"
"1739289226-54","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2325887_uploaded_image1_1592819837.jpg"
"1739289226-55","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2325872_uploaded_image1_1592819761.jpg"
"1739289226-56","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2325870_uploaded_image1_1592819731.jpg"
"1739289226-57","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2325864_uploaded_image1_1592819688.jpg"
"1739289226-58","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Boots","https://images.coinafrique.com/thumb_2325856_uploaded_image1_1592819646.jpg"
"1739289226-59","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Adidas Gazelles","https://images.coinafrique.com/thumb_2325849_uploaded_image1_1592819617.jpg"
"1739289226-60","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Mocassins homme","https://images.coinafrique.com/thumb_2325841_uploaded_image1_1592819590.jpg"
"1739289226-61","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2325828_uploaded_image1_1592819528.jpg"
"1739289226-62","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Baskets Presto","https://images.coinafrique.com/thumb_2325819_uploaded_image1_1592819488.jpg"
"1739289226-63","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2325814_uploaded_image1_1592819455.jpg"
"1739289226-64","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar, Sénégal","15 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2325252_uploaded_image1_1592812455.jpg"
"1739289226-65","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Wallabies","https://images.coinafrique.com/thumb_2324525_uploaded_image1_1592784803.jpg"
"1739289226-66","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures","https://images.coinafrique.com/thumb_2324523_uploaded_image1_1592784771.jpg"
"1739289226-67","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Wallabies","https://images.coinafrique.com/thumb_2324521_uploaded_image1_1592784744.jpg"
"1739289226-68","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324481_uploaded_image1_1592784057.jpg"
"1739289226-69","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324479_uploaded_image1_1592784032.jpg"
"1739289226-70","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324475_uploaded_image1_1592783997.jpg"
"1739289226-71","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324474_uploaded_image1_1592783970.jpg"
"1739289226-72","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324472_uploaded_image1_1592783937.jpg"
"1739289226-73","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324471_uploaded_image1_1592783905.jpg"
"1739289226-74","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324468_uploaded_image1_1592783876.jpg"
"1739289226-75","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","11 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324465_uploaded_image1_1592783849.jpg"
"1739289226-76","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","11 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324463_uploaded_image1_1592783822.jpg"
"1739289226-77","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","6 500CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324461_uploaded_image1_1592783795.jpg"
"1739289226-78","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","6 500CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324460_uploaded_image1_1592783751.jpg"
"1739289226-79","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","6 500CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324459_uploaded_image1_1592783728.jpg"
"1739289226-80","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","11 000CFA","Chaussures Sebago","https://images.coinafrique.com/thumb_2324457_uploaded_image1_1592783700.jpg"
"1739289226-81","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","18 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2323959_uploaded_image1_1592773292.jpg"
"1739289226-82","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","23 000CFA","Wallabies","https://images.coinafrique.com/thumb_2323957_uploaded_image1_1592773263.jpg"
"1739289226-83","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","15 000CFA","Mocassins cuir","https://images.coinafrique.com/thumb_2323954_uploaded_image1_1592773232.jpg"
"1739289226-84","https://sn.coinafrique.com/categorie/chaussures-homme?page=119","Dakar Plateau, Dakar, Sénégal","7 000CFA","Sandales Gucci","https://images.coinafrique.com/thumb_2323951_uploaded_image1_1592773189.jpg"
"1739289244-85","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2336376_uploaded_image2_1592956373.jpeg"
"1739289244-86","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2336372_uploaded_image1_1592956323.jpg"
"1739289244-87","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2336370_uploaded_image1_1592956297.jpg"
"1739289244-88","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Reebok","https://images.coinafrique.com/thumb_2335628_uploaded_image1_1592946899.jpg"
"1739289244-89","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Reebok","https://images.coinafrique.com/thumb_2335622_uploaded_image1_1592946864.jpg"
"1739289244-90","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures Reebok classiques","https://images.coinafrique.com/thumb_2335615_uploaded_image1_1592946802.jpg"
"1739289244-91","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures All star","https://images.coinafrique.com/thumb_2335598_uploaded_image1_1592946628.jpg"
"1739289244-92","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures All star","https://images.coinafrique.com/thumb_2335595_uploaded_image1_1592946592.jpg"
"1739289244-93","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures All star","https://images.coinafrique.com/thumb_2335592_uploaded_image1_1592946555.jpg"
"1739289244-94","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Guediawaye, Dakar, Sénégal","Prix sur demande","Chaussures homme","https://images.coinafrique.com/thumb_2335532_uploaded_image1_1592945567.jpg"
"1739289244-95","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","22 500CFA","Chaussures Nike","https://images.coinafrique.com/thumb_2335398_uploaded_image1_1592943148.jpg"
"1739289244-96","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Jordan","https://images.coinafrique.com/thumb_2335396_uploaded_image1_1592943119.jpg"
"1739289244-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","22 500CFA","Chaussures Nike 95","https://images.coinafrique.com/thumb_2335382_uploaded_image1_1592942926.jpg"
"1739289244-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","22 500CFA","Chaussures Nike 95","https://images.coinafrique.com/thumb_2335379_uploaded_image1_1592942871.jpg"
"1739289244-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","22 500CFA","Chaussures Nike 95","https://images.coinafrique.com/thumb_2335377_uploaded_image1_1592942839.jpg"
"1739289244-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Grand Yoff, Dakar, Sénégal","5 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2335282_uploaded_image1_1592941349.jpg"
"1739289244-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Grand Yoff, Dakar, Sénégal","5 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2335274_uploaded_image1_1592941274.jpg"
"1739289244-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Grand Dakar, Dakar, Sénégal","5 000CFA","Tapettes Gucci","https://images.coinafrique.com/thumb_2335028_uploaded_image1_1592938171.jpg"
"1739289244-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Guediawaye, Dakar, Sénégal","15 000CFA","Baskets homme","https://images.coinafrique.com/thumb_2334908_uploaded_image1_1592936523.jpg"
"1739289244-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Medina, Dakar, Sénégal","Prix sur demande","Chaussures","https://images.coinafrique.com/thumb_2334855_uploaded_image1_1592935846.jpg"
"1739289244-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","35 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2334584_uploaded_image1_1592931999.jpg"
"1739289244-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike Zoom","https://images.coinafrique.com/thumb_2334582_uploaded_image1_1592931966.jpg"
"1739289244-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Nike Zoom","https://images.coinafrique.com/thumb_2334576_uploaded_image1_1592931932.jpg"
"1739289244-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dieuppeul-Derklé, Dakar, Sénégal","5 000CFA","Sandales","https://images.coinafrique.com/thumb_2333900_uploaded_image1_1592924234.jpg"
"1739289244-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","6 000CFA","Sandales Gucci","https://images.coinafrique.com/thumb_2333078_uploaded_image1_1592916944.jpg"
"1739289244-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","6 000CFA","Sandales Gucci","https://images.coinafrique.com/thumb_2333076_uploaded_image1_1592916916.jpg"
"1739289244-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","25 000CFA","Baskets Jordan","https://images.coinafrique.com/thumb_2333073_uploaded_image1_1592916885.jpg"
"1739289244-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Rufisque, Sénégal","20 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2333054_uploaded_image1_1592916686.jpg"
"1739289244-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Rufisque, Sénégal","20 000CFA","Chaussures orthopédiques","https://images.coinafrique.com/thumb_2333038_uploaded_image1_1592916559.jpg"
"1739289244-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","6 000CFA","Chaussures Gucci","https://images.coinafrique.com/thumb_2332623_uploaded_image1_1592912576.jpg"
"1739289244-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","6 000CFA","Sandales homme","https://images.coinafrique.com/thumb_2332571_uploaded_image1_1592912196.jpg"
"1739289244-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","6 000CFA","Sandales Nike  Apple","https://images.coinafrique.com/thumb_2332542_uploaded_image1_1592911866.jpg"
"1739289244-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Point E, Dakar, Sénégal","5 000CFA","Chaussures homme","https://images.coinafrique.com/thumb_2332256_uploaded_image1_1592909512.jpg"
"1739289244-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Point E, Dakar, Sénégal","5 000CFA","Chaussures  homme","https://images.coinafrique.com/thumb_2332254_uploaded_image1_1592909453.jpg"
"1739289244-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures Versace","https://images.coinafrique.com/thumb_2332165_uploaded_image1_1592908462.jpg"
"1739289244-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","7 500CFA","Chaussures Nike","https://images.coinafrique.com/thumb_2332115_uploaded_image1_1592907912.jpg"
"1739289244-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Dakar Plateau, Dakar, Sénégal","7 500CFA","Sandales Nike","https://images.coinafrique.com/thumb_2332108_uploaded_image1_1592907882.jpg"
"1739289244-122","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mermoz-Sacré Coeur, Dakar, Sénégal","20 000CFA","Chaussure Alexander Mqueen","https://images.coinafrique.com/thumb_2331960_uploaded_image1_1592906384.jpg"
"1739289244-123","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mermoz-Sacré Coeur, Dakar, Sénégal","15 000CFA","Baskets Nike Presto","https://images.coinafrique.com/thumb_2331943_uploaded_image1_1592906238.jpg"
"1739289244-124","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mermoz-Sacré Coeur, Dakar, Sénégal","20 000CFA","Nike Presto","https://images.coinafrique.com/thumb_2331930_uploaded_image1_1592906118.jpg"
"1739289244-125","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mermoz-Sacré Coeur, Dakar, Sénégal","20 000CFA","Baskets Nike Presto","https://images.coinafrique.com/thumb_2331921_uploaded_image1_1592906011.jpg"
