web-scraper-order,web-scraper-start-url,Adresse,Prix,Type chaussure,Image-src
"1739284656-350","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures friperie enfant","https://images.coinafrique.com/thumb_2812377_uploaded_image1_1607243252.jpg"
"1739284656-351","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Dakar Plateau, Dakar, Sénégal","15 000CFA","Baskets Nike","https://images.coinafrique.com/thumb_2810613_uploaded_image1_1607160786.jpg"
"1739284656-352","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Dieuppeul-Derklé, Dakar, Sénégal","2 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2802614_uploaded_image1_1606904602.jpg"
"1739284656-353","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","HLM, Dakar, Sénégal","3 000CFA","Chaussures bébé","https://images.coinafrique.com/thumb_2801602_uploaded_image1_1606862013.jpg"
"1739284656-354","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Dakar, Sénégal","Prix sur demande","Chaussures garçon","https://images.coinafrique.com/thumb_2798841_uploaded_image1_1606808767.jpg"
"1739284656-355","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Yoff, Dakar, Sénégal","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2797680_uploaded_image1_1606753722.jpg"
"1739284656-356","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Grand Dakar, Dakar, Sénégal","3 000CFA","Chaussures garçons","https://images.coinafrique.com/thumb_2795704_uploaded_image1_1606681411.jpg"
"1739284656-357","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Guediawaye, Dakar, Sénégal","6 000CFA","Claquettes enfants","https://images.coinafrique.com/thumb_2795343_uploaded_image1_1606666445.jpg"
"1739284656-358","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Dakar, Sénégal","22 500CFA","Baskets Adidas","https://images.coinafrique.com/thumb_2789511_uploaded_image1_1606408266.jpg"
"1739284656-359","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Ziguinchor, Sénégal","13 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2772389_uploaded_image1_1605772309.jpg"
"1739284656-360","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Ziguinchor, Sénégal","15 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_2772383_uploaded_image1_1605772057.jpg"
"1739284656-361","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Mermoz-Sacré Coeur, Dakar, Sénégal","10 000CFA","Chaussures  enfants","https://images.coinafrique.com/thumb_2765779_uploaded_image1_1605531902.jpg"
"1739284656-362","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Dieuppeul-Derklé, Dakar, Sénégal","2 500CFA","Claquettes enfant","https://images.coinafrique.com/thumb_2762753_uploaded_image1_1605397699.jpg"
"1739284656-363","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Hann Bel-Air, Dakar, Sénégal","2 000CFA","Chaussures de sport enfants","https://images.coinafrique.com/thumb_2752149_uploaded_image1_1605019568.jpg"
"1739284656-364","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Hann Bel-Air, Dakar, Sénégal","2 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2752137_uploaded_image1_1605019378.jpg"
"1739284656-365","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Hann Bel-Air, Dakar, Sénégal","3 000CFA","Chaussures d'été enfants","https://images.coinafrique.com/thumb_2752129_uploaded_image1_1605019198.jpg"
"1739284656-366","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Hann Bel-Air, Dakar, Sénégal","7 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2752111_uploaded_image1_1605018817.jpg"
"1739284656-367","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Kolda, Sénégal","15 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2749776_uploaded_image1_1604935997.jpg"
"1739284656-368","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Patte d'oie, Dakar, Sénégal","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2749342_uploaded_image1_1604925569.jpg"
"1739284656-369","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Hann Bel-Air, Hann / Bel Air (Dakar), Sénégal","15 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2747212_uploaded_image1_1604838947.jpg"
"1739284656-370","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Mermoz-Sacré Coeur, Dakar, Sénégal","15 000CFA","Chaussures fille","https://images.coinafrique.com/thumb_2744527_uploaded_image1_1604704184.jpg"
"1739284656-371","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Dakar, Sénégal","7 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2740384_uploaded_image1_1604582455.jpg"
"1739284656-372","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Dakar, Sénégal","7 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_2740383_uploaded_image1_1604582418.jpg"
"1739284659-373","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dieuppeul-Derklé, Dakar, Sénégal","15 000CFA","Souliers enfants","https://images.coinafrique.com/thumb_3486610_uploaded_image1_1639656374.jpg"
"1739284659-374","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Patte d'oie, Dakar, Sénégal","1 000CFA","Sandales pour enfants","https://images.coinafrique.com/thumb_3481315_uploaded_image1_1639352929.jpg"
"1739284659-375","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3475296_uploaded_image1_1638981582.jpg"
"1739284659-376","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Ouest Foire, Dakar, Sénégal","10 000CFA","Ballerines enfant","https://images.coinafrique.com/thumb_3468451_uploaded_image1_1638628031.jpg"
"1739284659-377","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3462501_uploaded_image1_1638375325.jpg"
"1739284659-378","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3462499_uploaded_image1_1638375239.jpg"
"1739284659-379","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures  enfant","https://images.coinafrique.com/thumb_3462497_uploaded_image1_1638375172.jpg"
"1739284659-380","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","HLM, Dakar, Sénégal","9 000CFA","Chaussettes bébé","https://images.coinafrique.com/thumb_3451771_uploaded_image1_1637718423.jpg"
"1739284659-381","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar Plateau, Dakar, Sénégal","7 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3432590_uploaded_image2_1636625019.jpeg"
"1739284659-382","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Grand Yoff, Dakar, Sénégal","4 500CFA","Chaussures orthopédiques enfant","https://images.coinafrique.com/thumb_3429468_uploaded_image1_1636466917.jpg"
"1739284659-383","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Mbao, Dakar, Sénégal","Prix sur demande","Baskets Nike Jordan enfants","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1739284659-384","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Mbao, Dakar, Sénégal","2 000CFA","Sandales petites filles","https://images.coinafrique.com/thumb_3415129_uploaded_image1_1635810651.jpg"
"1739284659-385","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Mbao, Dakar, Sénégal","2 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3415124_uploaded_image1_1635810270.jpg"
"1739284659-386","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Patte d'oie, Dakar, Sénégal","1 500CFA","Sandales fillettes","https://images.coinafrique.com/thumb_3401227_uploaded_image1_1635079924.jpg"
"1739284659-387","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Patte d'oie, Dakar, Sénégal","1 500CFA","Sandales fillettes","https://images.coinafrique.com/thumb_3401225_uploaded_image1_1635079810.jpg"
"1739284659-388","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3400235_uploaded_image1_1634998926.jpg"
"1739284659-389","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3400230_uploaded_image1_1634998844.jpg"
"1739284659-390","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Guediawaye, Dakar, Sénégal","14 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_3398164_uploaded_image1_1634895995.jpg"
"1739284659-391","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","12 000CFA","Chaussures pour enfants","https://images.coinafrique.com/thumb_3391943_uploaded_image1_1634574064.jpg"
"1739284659-392","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Grand Yoff, Dakar, Sénégal","6 500CFA","Chaussures orthopédiques enfants","https://images.coinafrique.com/thumb_3378261_uploaded_image1_1633851365.jpg"
"1739284659-393","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants friperie","https://images.coinafrique.com/thumb_3372302_uploaded_image1_1633544921.jpg"
"1739284659-394","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant friperie","https://images.coinafrique.com/thumb_3372289_uploaded_image1_1633544246.jpg"
"1739284659-395","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","12 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3370357_uploaded_image1_1633470461.jpg"
"1739284659-396","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","12 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3370124_uploaded_image1_1633461260.jpg"
"1739284659-397","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Guediawaye, Dakar, Sénégal","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3365662_uploaded_image1_1633268172.jpg"
"1739284659-398","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar Plateau, Dakar, Sénégal","15 000CFA","Mocassins enfant en daim","https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg"
"1739284659-399","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3349497_uploaded_image1_1632394857.jpg"
"1739284659-400","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Hann Bel-Air, Dakar, Sénégal","5 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg"
"1739284659-401","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3331774_uploaded_image2_1631522808.jpeg"
"1739284659-402","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","7 000CFA","Baskets enfants","https://images.coinafrique.com/thumb_3327812_uploaded_image1_1631278298.jpg"
"1739284659-403","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","15 000CFA","Mocassins enfant","https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg"
"1739284659-404","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","7 000CFA","Baskets enfants","https://images.coinafrique.com/thumb_3316031_uploaded_image1_1630757466.jpg"
"1739284659-405","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","13 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3312395_uploaded_image1_1630601772.jpg"
"1739284659-406","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","2 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3305453_uploaded_image2_1630348767.jpeg"
"1739284659-407","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","13 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3288174_uploaded_image1_1629374418.jpg"
"1739284659-408","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","13 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3288168_uploaded_image1_1629374275.jpg"
"1739284659-409","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","13 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3288165_uploaded_image1_1629374192.jpg"
"1739284659-410","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Mermoz-Sacré Coeur, Dakar, Sénégal","3 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3267690_uploaded_image1_1628334320.jpg"
"1739284659-411","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","12 500CFA","Chaussures  fille","https://images.coinafrique.com/thumb_3252340_uploaded_image1_1627653888.jpg"
"1739284659-412","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Grand Yoff, Dakar, Sénégal","15 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3247099_uploaded_image1_1627387079.jpg"
"1739284659-413","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Hann Bel-Air, Dakar, Sénégal","7 000CFA","Babouches enfant","https://images.coinafrique.com/thumb_3231496_uploaded_image1_1626390253.jpg"
"1739284659-414","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Biscuiterie, Dakar, Sénégal","10 000CFA","Chaussures Enfants","https://images.coinafrique.com/thumb_3227293_uploaded_image1_1626223659.jpg"
"1739284659-415","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures  enfant","https://images.coinafrique.com/thumb_3224546_uploaded_image1_1626108022.jpg"
"1739284659-416","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3222222_uploaded_image1_1626008303.jpg"
"1739284659-417","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3219248_uploaded_image1_1625842846.jpg"
"1739284659-418","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3219232_uploaded_image1_1625842643.jpg"
"1739284659-419","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3219227_uploaded_image1_1625842539.jpg"
"1739284659-420","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Hann Bel-Air, Dakar, Sénégal","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3217628_uploaded_image1_1625766871.jpg"
"1739284659-421","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Hann Bel-Air, Dakar, Sénégal","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3217622_uploaded_image1_1625766711.jpg"
"1739284659-422","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Hann Bel-Air, Dakar, Sénégal","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3217486_uploaded_image1_1625761437.jpg"
"1739284659-423","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Hann Bel-Air, Dakar, Sénégal","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3217457_uploaded_image1_1625760969.jpg"
"1739284659-424","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3214895_uploaded_image1_1625663507.jpg"
"1739284659-425","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3214892_uploaded_image2_1625663433.jpeg"
"1739284659-426","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","Prix sur demande","Chaussures à talon enfant","https://images.coinafrique.com/thumb_3202429_uploaded_image3_1625166497.jpeg"
"1739284659-427","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Baskets enfant","https://images.coinafrique.com/thumb_3196322_uploaded_image1_1624907984.jpg"
"1739284659-428","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Point E, Dakar, Sénégal","15 000CFA","Baskets Air Jordan enfant","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1739284659-429","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3163306_uploaded_image1_1623261796.jpg"
"1739284659-430","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","HLM, Dakar, Sénégal","5 000CFA","Chaussures bébé","https://images.coinafrique.com/thumb_3156703_uploaded_image1_1623001294.jpg"
"1739284659-431","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants","https://images.coinafrique.com/thumb_3141004_uploaded_image2_1622376414.jpeg"
"1739284659-432","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3141001_uploaded_image1_1622376331.jpg"
"1739284659-433","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Parcelle Assainies, Dakar, Sénégal","6 000CFA","Chaussures bébé","https://images.coinafrique.com/thumb_3140539_uploaded_image1_1622331287.jpg"
"1739284659-434","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","5 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3138744_uploaded_image1_1622222944.jpg"
"1739284659-435","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","5 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3138741_uploaded_image1_1622222899.jpg"
"1739284659-436","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Parcelle Assainies, Dakar, Sénégal","6 000CFA","Chaussures bébé","https://images.coinafrique.com/thumb_3136795_uploaded_image1_1622129786.jpg"
"1739284659-437","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Rufisque, Sénégal","12 000CFA","Chaussures orthopédiques enfants","https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg"
"1739284659-438","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Grand Dakar, Dakar, Sénégal","8 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg"
"1739284659-439","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Mermoz-Sacré Coeur, Dakar, Sénégal","5 000CFA","Chaussures crops bébé","https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg"
"1739284659-440","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dieuppeul-Derklé, Dakar, Sénégal","2 500CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3105886_uploaded_image1_1620525968.jpg"
"1739284659-441","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Almadies, Dakar, Sénégal","6 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3102441_uploaded_image1_1620372742.jpg"
"1739284659-442","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Almadies, Dakar, Sénégal","6 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3102432_uploaded_image1_1620372465.jpg"
"1739284659-443","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Parcelle Assainies, Dakar, Sénégal","3 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3102429_uploaded_image1_1620372293.jpg"
"1739284659-444","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Almadies, Dakar, Sénégal","6 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3102419_uploaded_image1_1620371811.jpg"
"1739284659-445","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Rufisque, Sénégal","6 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3102417_uploaded_image1_1620371690.jpg"
"1739284659-446","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Biscuiterie, Dakar, Sénégal","10 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_3102122_uploaded_image1_1620341974.jpg"
"1739284659-447","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Fann-Point E-Amitié, Dakar, Sénégal","50 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1739284659-448","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Grand Yoff, Dakar, Sénégal","Prix sur demande","Chaussures fille","https://images.coinafrique.com/thumb_3099833_uploaded_image1_1620253098.jpg"
"1739284659-449","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","10 000CFA","Chaussures à talon enfants","https://images.coinafrique.com/thumb_3095584_uploaded_image1_1620089749.jpg"
"1739284659-450","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Biscuiterie, Dakar, Sénégal","15 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_3093302_uploaded_image1_1620011941.jpg"
"1739284659-451","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3088810_uploaded_image1_1619817941.jpg"
"1739284659-452","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Dakar, Sénégal","Prix sur demande","Chaussures petite fille","https://images.coinafrique.com/thumb_3088807_uploaded_image1_1619817848.jpg"
"1739284659-453","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfant","https://images.coinafrique.com/thumb_3085707_uploaded_image1_1619658806.jpg"
"1739284659-454","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures filles","https://images.coinafrique.com/thumb_3085706_uploaded_image1_1619658731.jpg"
"1739284659-455","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","Prix sur demande","Baskets Jordan enfant","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1739284659-456","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Colobane, Dakar, Sénégal","5 500CFA","Chaussures  fille","https://images.coinafrique.com/thumb_3084737_uploaded_image1_1619615814.jpg"
"1739284662-457","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar, Sénégal","Prix sur demande","Chaussures bébé","https://images.coinafrique.com/thumb_4187188_uploaded_image1_1682250705.jpg"
"1739284662-458","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar Plateau, Dakar, Sénégal","8 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4136187_uploaded_image1_1678918009.jpg"
"1739284662-459","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Sicap foire, Dakar, Sénégal","7 500CFA","Ballerines  enfant","https://images.coinafrique.com/thumb_4175703_uploaded_image1_1681413005.jpg"
"1739284662-460","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar Plateau, Dakar, Sénégal","8 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4124281_uploaded_image1_1678211049.jpg"
"1739284662-461","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures  enfant","https://images.coinafrique.com/thumb_4140244_uploaded_image1_1679226845.jpg"
"1739284662-462","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Colobane, Dakar, Sénégal","Prix sur demande","Chaussures enfants friperie","https://images.coinafrique.com/thumb_4140242_uploaded_image1_1679226795.jpg"
"1739284662-463","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Diamniadio, Sénégal","12 000CFA","Crampons pour enfant","https://images.coinafrique.com/thumb_4101596_uploaded_image1_1676845748.jpg"
"1739284662-464","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Ouakam, Dakar, Sénégal","2 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4139946_uploaded_image1_1679215303.jpg"
"1739284662-465","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Ouakam, Dakar, Sénégal","2 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4139937_uploaded_image1_1679215240.jpg"
"1739284662-466","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Ouakam, Dakar, Sénégal","2 000CFA","Chaussures  enfant","https://images.coinafrique.com/thumb_4139933_uploaded_image1_1679181631.jpg"
"1739284662-467","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Guediawaye, Dakar, Sénégal","12 000CFA","Chaussures enfants","https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg"
"1739284662-468","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Parcelle Assainies, Dakar, Sénégal","13 000CFA","Bottes fourrées fille","https://images.coinafrique.com/thumb_4110432_uploaded_image1_1677428890.jpg"
"1739284662-469","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Grand Dakar, Dakar, Sénégal","20 000CFA","Baskets enfant","https://images.coinafrique.com/thumb_4096757_uploaded_image1_1676513509.jpg"
"1739284662-470","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4050259_uploaded_image1_1673728537.jpg"
"1739284662-471","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Yoff, Dakar, Sénégal","5 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4059363_uploaded_image1_1674301059.jpg"
"1739284662-472","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Yoff, Dakar, Sénégal","5 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4059370_uploaded_image1_1674301238.jpg"
"1739284662-473","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Yoff, Dakar, Sénégal","5 500CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4059365_uploaded_image1_1674301160.jpg"
"1739284662-474","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Grand Dakar, Dakar, Sénégal","20 000CFA","Chaussures  enfant","https://images.coinafrique.com/thumb_4081818_uploaded_image1_1675653272.jpg"
"1739284662-475","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures enfant","https://images.coinafrique.com/thumb_4028219_uploaded_image1_1672405449.jpg"
"1739284662-476","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Grand Yoff, Dakar, Sénégal","7 000CFA","Pantoufles","https://images.coinafrique.com/thumb_4060976_uploaded_image1_1674416715.jpg"
